Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15186,MAXIMUM CAPACITY: HOTEL GIANT,2002-01-01,Strategy,0.0,0.02,0.0,0.0,0.02
11839,MAXIMUM CHASE,2002-01-01,Racing,0.05,0.02,0.0,0.0,0.07
10178,MAXIMUM FORCE,1997-01-01,Shooter,0.06,0.04,0.0,0.01,0.11
15410,MAXIMUM RACING: CRASH CAR RACER,2010-01-01,Racing,0.01,0.01,0.0,0.0,0.02
14137,MAXIMUM RACING: DRAG & STOCK RACER,2010-01-01,Racing,0.03,0.0,0.0,0.0,0.03
14245,MAXIMUM RACING: GP CLASSIC RACING,2010-01-01,Racing,0.03,0.0,0.0,0.0,0.03
10481,MAY'S MYSTERY: FORBIDDEN MEMORIES,2011-01-01,Puzzle,0.05,0.04,0.0,0.01,0.1
13661,MAZES OF FATE DS,2008-01-01,Role-Playing,0.04,0.0,0.0,0.0,0.04
7708,MC GROOVZ DANCE CRAZE,2004-01-01,Misc,0.15,0.04,0.0,0.01,0.2
6548,MCGRATH VS. PASTRANA FREESTYLE MOTOCROSS,2000-01-01,Racing,0.14,0.1,0.0,0.02,0.26
6548,MCGRATH VS. PASTRANA FREESTYLE MOTOCROSS,2000-01-01,Racing,0.14,0.1,0.0,0.02,0.26
7599,MDK,1997-01-01,Shooter,0.11,0.08,0.0,0.01,0.2
8272,MDK2 ARMAGEDDON,2001-01-01,Shooter,0.08,0.07,0.0,0.02,0.17
6987,ME & MY KATAMARI,2005-01-01,Puzzle,0.13,0.02,0.08,0.0,0.23
3132,MECCHA! TAIKO NO TATSUJIN MASTER DS: 7-TSU NO SHIMA NO DAIBOUKEN,2008-01-01,Misc,0.0,0.0,0.65,0.0,0.65
13567,MECHANIC ESCAPE,2012-01-01,Platform,0.0,0.0,0.04,0.0,0.04
10017,MECHANIC MASTER,2008-01-01,Puzzle,0.1,0.0,0.0,0.01,0.11
15697,MECHANIC MASTER 2,2010-01-01,Puzzle,0.02,0.0,0.0,0.0,0.02
1803,MECHASSAULT,2002-01-01,Simulation,1.01,0.1,0.0,0.03,1.13
5216,MECHASSAULT 2: LONE WOLF,2004-01-01,Simulation,0.27,0.08,0.0,0.01,0.36
14703,MECHASSAULT: PHANTOM WAR,2006-01-01,Simulation,0.03,0.0,0.0,0.0,0.03
5191,MECHWARRIOR 2: 31ST CENTURY COMBAT,1997-01-01,Simulation,0.2,0.14,0.0,0.02,0.36
11759,MEDABOTS 8,2014-01-01,Role-Playing,0.0,0.0,0.07,0.0,0.07
14382,MEDABOTS 9: METABEE / ROKUSHO,2015-01-01,Role-Playing,0.0,0.0,0.03,0.0,0.03
6718,MEDABOTS AX: METABEE,2002-01-01,Role-Playing,0.18,0.07,0.0,0.0,0.25
6718,MEDABOTS AX: METABEE,2002-01-01,Role-Playing,0.18,0.07,0.0,0.0,0.25
11606,MEDABOTS DUAL: KABUTO / KUWAGATA,2013-01-01,Role-Playing,0.0,0.0,0.08,0.0,0.08
14613,MEDABOTS GIRLS MISSION: METABEE VER. / ROKUSHO VER.,2016-01-01,Role-Playing,0.0,0.0,0.03,0.0,0.03
12902,MEDABOTS: INFINITY,2003-01-01,Role-Playing,0.04,0.01,0.0,0.0,0.05
12830,MEDABOTS: METABEE,2002-01-01,Role-Playing,0.04,0.01,0.0,0.0,0.05
5719,MEDAL OF HONOR,2008-01-01,Sports,4.47,3.18,0.11,0.8500000000000001,8.610000000000001
5719,MEDAL OF HONOR,2008-01-01,Sports,4.47,3.18,0.11,0.8500000000000001,8.610000000000001
6666,MEDAL OF HONOR EUROPEAN ASSAULT,2005-01-01,Shooter,0.19,0.05,0.0,0.01,0.25
573,MEDAL OF HONOR HEROES,2006-01-01,Shooter,0.86,1.11,0.01,0.66,2.65
6349,MEDAL OF HONOR HEROES 2,2011-01-01,Shooter,0.8400000000000001,0.43,0.03,0.29,1.5799999999999998
16303,MEDAL OF HONOR: AIRBORNE,2012-01-01,Action,0.7,1.27,0.04,0.38,2.38
16303,MEDAL OF HONOR: AIRBORNE,2012-01-01,Action,0.7,1.27,0.04,0.38,2.38
3790,MEDAL OF HONOR: EUROPEAN ASSAULT,2005-01-01,Shooter,0.32,0.19,0.0,0.02,0.53
918,MEDAL OF HONOR: EUROPEAN ASSAULT (ALL REGION SALES),2005-01-01,Shooter,0.89,0.69,0.09,0.21,1.88
13104,MEDAL OF HONOR: EUROPEAN ASSAULT (WEEKLY JP SALES),2005-01-01,Shooter,0.0,0.0,0.05,0.0,0.05
4780,MEDAL OF HONOR: FRONTLINE,2003-01-01,Misc,4.3900000000000015,3.3000000000000003,0.17,1.07,8.91
4780,MEDAL OF HONOR: FRONTLINE,2003-01-01,Misc,4.3900000000000015,3.3000000000000003,0.17,1.07,8.91
8955,MEDAL OF HONOR: INFILTRATOR,2003-01-01,Shooter,0.11,0.04,0.0,0.0,0.15
6506,MEDAL OF HONOR: RISING SUN,2009-01-01,Puzzle,3.0700000000000003,2.68,0.13,0.8600000000000001,6.72
6506,MEDAL OF HONOR: RISING SUN,2009-01-01,Puzzle,3.0700000000000003,2.68,0.13,0.8600000000000001,6.72
13865,MEDAL OF HONOR: UNDERGROUND,2010-01-01,Role-Playing,0.5900000000000001,0.39,0.0,0.06,1.05
13865,MEDAL OF HONOR: UNDERGROUND,2010-01-01,Role-Playing,0.5900000000000001,0.39,0.0,0.06,1.05
8527,MEDAL OF HONOR: WARFIGHTER,2007-01-01,Misc,1.19,1.27,0.06999999999999999,0.42,2.96
9339,MEDALOT 7,2012-01-01,Action,0.0,0.0,0.13,0.0,0.13
3697,MEDAROT 2: KABUTO / KUWAGATA VERSION,1999-01-01,Role-Playing,0.0,0.0,0.54,0.0,0.54
6334,MEDAROT 3: KABUTO / KUWAGATA VERSION,2000-01-01,Role-Playing,0.0,0.0,0.27,0.0,0.27
9867,MEDAROT 4: KABUTO / KUWAGATA VERSION,2001-01-01,Role-Playing,0.0,0.0,0.12,0.0,0.12
14294,MEDAROT 9: KABUTO VER. / KUWAGATA VER.,2015-01-01,Role-Playing,0.0,0.0,0.03,0.0,0.03
9776,MEDAROT DS: KABUTO / KUWAGATA VER.,2010-01-01,Role-Playing,0.0,0.0,0.12,0.0,0.12
4796,MEDAROT: KABUTO / KUWAGATA VERSION,1997-01-01,Role-Playing,0.0,0.0,0.4,0.0,0.4
8504,MEDIEVAL GAMES,2009-01-01,Action,0.14,0.01,0.0,0.01,0.16
10848,MEDIEVAL II: TOTAL WAR,2006-01-01,Strategy,0.0,0.08,0.0,0.02,0.09
5134,MEDIEVAL II: TOTAL WAR GOLD EDITION,2008-01-01,Strategy,0.0,0.33,0.0,0.03,0.37
6016,MEDIEVAL MOVES: DEADMUND'S QUEST,2011-01-01,Action,0.13,0.12,0.0,0.05,0.29
2503,MEDIEVIL,1998-01-01,Platform,0.46,0.31,0.0,0.05,0.83
5045,MEDIEVIL II,1999-01-01,Action,0.21,0.14,0.0,0.02,0.38
2519,MEDIEVIL: RESURRECTION,2005-01-01,Adventure,0.19,0.41,0.0,0.22,0.82
16591,MEGA BRAIN BOOST,2008-01-01,Puzzle,0.01,0.0,0.0,0.0,0.01
16591,MEGA BRAIN BOOST,2008-01-01,Puzzle,0.01,0.0,0.0,0.0,0.01
2549,MEGA MAN,1987-01-01,Platform,0.45,0.08,0.27,0.01,0.81
7058,MEGA MAN & BASS,2002-01-01,Platform,0.16,0.06,0.0,0.0,0.23
1248,MEGA MAN 2,1988-01-01,Action,0.93,0.15,0.42,0.01,1.51
1728,MEGA MAN 3,1990-01-01,Platform,0.68,0.1,0.39,0.0,1.17
2235,MEGA MAN 4,1991-01-01,Platform,0.51,0.09,0.32,0.01,0.93
2612,MEGA MAN 5,1992-01-01,Platform,0.39,0.07,0.32,0.01,0.79
3846,MEGA MAN 6,1993-01-01,Platform,0.28,0.07,0.16,0.01,0.52
7226,MEGA MAN 64,2000-01-01,Action,0.14,0.03,0.05,0.0,0.22
6194,MEGA MAN 7,1995-01-01,Platform,0.03,0.01,0.23,0.01,0.28
15161,MEGA MAN 8 ANNIVERSARY COLLECTOR'S EDITION,2005-01-01,Sports,0.44,0.3,0.15,0.06,0.94
15161,MEGA MAN 8 ANNIVERSARY COLLECTOR'S EDITION,2005-01-01,Sports,0.44,0.3,0.15,0.06,0.94
10057,MEGA MAN BATTLE CHIP CHALLENGE,2003-01-01,Misc,0.08,0.03,0.0,0.0,0.11
4576,MEGA MAN BATTLE NETWORK,2001-01-01,Role-Playing,0.14,0.05,0.22,0.01,0.42
5773,MEGA MAN BATTLE NETWORK 2,2002-01-01,Action,0.22,0.08,0.0,0.01,0.31
1529,MEGA MAN BATTLE NETWORK 3 BLUE / WHITE VERSION,2002-01-01,Role-Playing,0.39,0.02,0.85,0.03,1.29
1495,MEGA MAN BATTLE NETWORK 4: RED SUN / BLUE MOON,2003-01-01,Role-Playing,0.31,0.04,0.96,0.01,1.32
10352,MEGA MAN BATTLE NETWORK 5: DOUBLE TEAM DS (JP SALES),2005-01-01,Role-Playing,0.0,0.0,0.11,0.0,0.11
11883,MEGA MAN BATTLE NETWORK 5: DOUBLE TEAM DS (US SALES),2005-01-01,Role-Playing,0.07,0.0,0.0,0.0,0.07
7084,MEGA MAN BATTLE NETWORK 5: TEAM COLONEL / PROTOMAN,2004-01-01,Role-Playing,0.16,0.06,0.0,0.0,0.23
2709,MEGA MAN BATTLE NETWORK 6: CYBEAST FALZAR / GREGAR,2005-01-01,Role-Playing,0.09,0.03,0.62,0.02,0.76
6166,MEGA MAN II,1991-01-01,Platform,0.0,0.0,0.28,0.0,0.28
2494,MEGA MAN LEGENDS,1997-01-01,Adventure,0.39,0.26,0.12,0.05,0.83
4667,MEGA MAN LEGENDS 2,2000-01-01,Adventure,0.17,0.12,0.1,0.03,0.42
4667,MEGA MAN LEGENDS 2,2000-01-01,Adventure,0.17,0.12,0.1,0.03,0.42
5752,MEGA MAN MAVERICK HUNTER X,2005-01-01,Platform,0.27,0.01,0.0,0.03,0.31
5752,MEGA MAN MAVERICK HUNTER X,2005-01-01,Platform,0.27,0.01,0.0,0.03,0.31
8403,MEGA MAN NETWORK TRANSMISSION,2003-01-01,Platform,0.13,0.03,0.0,0.0,0.17
8999,MEGA MAN POWERED UP,2006-01-01,Platform,0.12,0.01,0.0,0.02,0.14
8069,MEGA MAN SOCCER,1993-01-01,Sports,0.04,0.01,0.13,0.0,0.18
3478,MEGA MAN STAR FORCE 2: ZERKER X NINJA / SAURIAN,2007-01-01,Action,0.25,0.0,0.31,0.02,0.58
4220,MEGA MAN STAR FORCE 3: BLACK ACE / RED JOKER,2008-01-01,Action,0.22,0.0,0.22,0.02,0.47
2167,MEGA MAN STAR FORCE DRAGON / LEO / PEGASUS,2006-01-01,Action,0.39,0.0,0.53,0.03,0.96
1753,MEGA MAN X,1993-01-01,Platform,0.57,0.08,0.5,0.01,1.16
9641,MEGA MAN X COLLECTION,2006-01-01,Misc,0.1,0.03,0.0,0.0,0.13
3593,MEGA MAN X2,1993-01-01,Platform,0.09,0.02,0.45,0.0,0.56
5291,MEGA MAN X3,1995-01-01,Action,0.04,0.01,0.3,0.0,0.35
14098,MEGA MAN X4,2012-01-01,Action,0.45,0.3,0.29000000000000004,0.07,1.11
14098,MEGA MAN X4,2012-01-01,Action,0.45,0.3,0.29000000000000004,0.07,1.11
2736,MEGA MAN X5,2000-01-01,Platform,0.3,0.21,0.2,0.05,0.75
4645,MEGA MAN X6,2001-01-01,Action,0.14,0.1,0.16,0.03,0.42
3439,MEGA MAN X7,2003-01-01,Action,0.22,0.17,0.14,0.06,0.58
6018,MEGA MAN X8,2004-01-01,Platform,0.14,0.11,0.0,0.04,0.29
11801,MEGA MAN XTREME,2000-01-01,Platform,0.0,0.0,0.07,0.0,0.07
11818,MEGA MAN XTREME 2,2001-01-01,Platform,0.0,0.0,0.07,0.0,0.07
3664,MEGA MAN ZERO,2002-01-01,Platform,0.22,0.08,0.24,0.01,0.55
4523,MEGA MAN ZERO 2,2003-01-01,Platform,0.18,0.07,0.17,0.01,0.43
7200,MEGA MAN ZERO 3,2004-01-01,Platform,0.16,0.06,0.0,0.0,0.22
10350,MEGA MAN ZERO 4,2005-01-01,Platform,0.08,0.03,0.0,0.0,0.11
5256,MEGA MAN ZERO COLLECTION,2010-01-01,Platform,0.21,0.02,0.11,0.02,0.36
5934,MEGA MAN ZX,2006-01-01,Platform,0.18,0.0,0.1,0.02,0.3
5305,MEGA MAN ZX ADVENT,2007-01-01,Platform,0.23,0.0,0.09,0.02,0.35
12176,MEGA MAN: BATTLE & CHASE,1997-01-01,Racing,0.0,0.0,0.06,0.0,0.07
6157,MEGA MAN: DR. WILY'S REVENGE,1991-01-01,Platform,0.0,0.0,0.28,0.0,0.28
14660,MEGA MINIS VOLUME 2,2011-01-01,Misc,0.0,0.02,0.0,0.01,0.03
12373,MEGA MINIS VOLUME 3,2011-01-01,Misc,0.0,0.05,0.0,0.02,0.06
1850,MEGAMANIA,1981-01-01,Shooter,1.03,0.06,0.0,0.01,1.1
6846,MEGAMIND: MEGA TEAM UNITE,2010-01-01,Adventure,0.16,0.06,0.0,0.02,0.24
15853,MEGAMIND: THE BLUE DEFENDER,2007-01-01,Sports,0.27,0.08,0.0,0.04,0.4
9920,MEGATAGMENSION BLANC + NEPTUNE VS ZOMBIES,2015-01-01,Action,0.02,0.03,0.05,0.01,0.12
14591,MEGPOID THE MUSIC#,2013-01-01,Misc,0.0,0.0,0.03,0.0,0.03
15509,MEIJI TOUKYOU RENKA,2013-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15981,MEIJI TOUKYOU RENKA: TWILIGHT KISS,2015-01-01,Action,0.0,0.0,0.02,0.0,0.02
15326,MEIKYUU CROSS BLOOD: RELOADED,2011-01-01,Action,0.0,0.0,0.02,0.0,0.02
14862,MEIQ NO CHIKA NI SHISU: A MAZE TO ERADICATE THEM ALL,2015-01-01,Role-Playing,0.0,0.01,0.01,0.0,0.03
11393,MEITANTEI CONAN & KINDAICHI SHOUNEN NO JIKENBOU: MEGURI AU FUTARI NO MEITANTEI,2009-01-01,Adventure,0.0,0.0,0.08,0.0,0.08
12364,MEITANTEI CONAN: AOKI HOUSEKI NO RINBUKYOKU,2011-01-01,Adventure,0.0,0.0,0.06,0.0,0.06
15371,MEITANTEI CONAN: KIETA HAKASE TO MACHIGAI SAGASHI NO TOU,2008-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
12774,MEITANTEI CONAN: TANTEI RYOKU TRAINER,2007-01-01,Misc,0.0,0.0,0.06,0.0,0.06
15299,MEITANTEI EVANGELION,2007-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
10019,MELTY BLOOD: ACT CADENZA,2006-01-01,Fighting,0.0,0.0,0.11,0.0,0.11
12580,MELTY BLOOD: ACTRESS AGAIN,2009-01-01,Fighting,0.0,0.0,0.06,0.0,0.06
16404,MEMORIES OFF,2008-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
15809,MEMORIES OFF #5: ENCORE,2007-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
16470,MEMORIES OFF #5: TOGIRETA FILM,2009-01-01,Adventure,0.0,0.0,0.01,0.0,0.01
15974,MEMORIES OFF 6: NEXT RELATION,2009-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
13884,MEMORIES OFF 6: T-WAVE,2008-01-01,Adventure,0.0,0.0,0.04,0.0,0.04
15006,MEMORIES OFF: SOREKARA AGAIN,2006-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15756,MEMORIES OFF: YUBIKIRI NO KIKOU,2011-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
15739,MEMORIES OFF: YUBIKIRI NO KIOKU,2010-01-01,Adventure,0.0,0.0,0.02,0.0,0.02
12724,MEN IN BLACK THE SERIES: CRASHDOWN,2001-01-01,Shooter,0.03,0.02,0.0,0.0,0.06
6664,MEN OF VALOR,2004-01-01,Shooter,0.19,0.05,0.0,0.01,0.25
14302,MEN OF WAR,2009-01-01,Strategy,0.01,0.02,0.0,0.01,0.03
13059,MEN OF WAR: ASSAULT SQUAD,2011-01-01,Strategy,0.01,0.03,0.0,0.01,0.05
13711,MEN OF WAR: VIETNAM,2011-01-01,Strategy,0.0,0.03,0.0,0.01,0.04
9375,MERCENARIES 2: WORLD IN FLAMES,2005-01-01,Role-Playing,1.15,0.7,0.03,0.4300000000000001,2.31
5685,MERCENARIES: PLAYGROUND OF DESTRUCTION,2000-01-01,Strategy,1.1800000000000002,0.13,0.0,0.13,1.44
5685,MERCENARIES: PLAYGROUND OF DESTRUCTION,2000-01-01,Strategy,1.1800000000000002,0.13,0.0,0.13,1.44
12585,MERCURY MELTDOWN,2006-01-01,Action,0.05,0.01,0.0,0.01,0.06
8150,MERCURY MELTDOWN REVOLUTION,2007-01-01,Action,0.16,0.0,0.0,0.01,0.18
8150,MERCURY MELTDOWN REVOLUTION,2007-01-01,Action,0.16,0.0,0.0,0.01,0.18
16376,MERU PURANA,1996-01-01,Strategy,0.0,0.0,0.01,0.0,0.01
15018,MESAZE!! TSURI MASTER: SEKAI NI CHALLENGE! HEN,2008-01-01,Sports,0.0,0.0,0.02,0.0,0.02
14597,METAL DUNGEON,2002-01-01,Role-Playing,0.02,0.01,0.0,0.0,0.03
10850,METAL FIGHT BEYBLADE,2009-01-01,Action,0.0,0.0,0.09,0.0,0.09
15581,METAL FIGHT BEYBLADE PORTABLE: CHOUZETSU TENSEI VULCAN HORSES,2010-01-01,Action,0.0,0.0,0.02,0.0,0.02
12937,METAL FIGHT BEYBLADE: BAKUGAMI SUSANOH SHUURAI!,2010-01-01,Action,0.0,0.0,0.05,0.0,0.05
15771,METAL FIGHT BEYBLADE: CHOUJOU KESSEN! BIG BANG BLADERS,2010-01-01,Action,0.0,0.0,0.02,0.0,0.02
2370,METAL GEAR AC!D,2004-01-01,Strategy,0.32,0.26,0.12,0.17,0.88
8059,METAL GEAR AC!D 2,2005-01-01,Strategy,0.11,0.01,0.05,0.01,0.18
5287,METAL GEAR RISING: REVENGEANCE,2009-01-01,Shooter,0.74,0.56,0.44,0.22,1.97
12096,METAL GEAR SOLID,2009-01-01,Action,3.18,1.83,0.8500000000000001,0.24,6.1000000000000005
143,METAL GEAR SOLID 2: SONS OF LIBERTY,2001-01-01,Action,2.45,2.01,0.87,0.72,6.05
3839,METAL GEAR SOLID 2: SUBSTANCE,2002-01-01,Action,0.18,0.14,0.16,0.05,0.52
266,METAL GEAR SOLID 3: SNAKE EATER,2004-01-01,Action,1.46,0.0,0.83,1.93,4.23
3635,METAL GEAR SOLID 3: SUBSISTENCE,2005-01-01,Action,0.34,0.01,0.15,0.06,0.55
145,METAL GEAR SOLID 4: GUNS OF THE PATRIOTS,2008-01-01,Action,2.63,1.74,0.83,0.83,6.03
10361,METAL GEAR SOLID INTEGRAL,1999-01-01,Adventure,0.0,0.0,0.1,0.01,0.11
1706,METAL GEAR SOLID VR MISSIONS,1999-01-01,Adventure,0.66,0.45,0.0,0.08,1.18
1706,METAL GEAR SOLID VR MISSIONS,1999-01-01,Adventure,0.66,0.45,0.0,0.08,1.18
13586,METAL GEAR SOLID: DIGITAL GRAPHIC NOVEL,2006-01-01,Misc,0.02,0.0,0.02,0.0,0.04
800,METAL GEAR SOLID: PEACE WALKER,2010-01-01,Action,0.46,0.42,0.96,0.25,2.09
8911,METAL GEAR SOLID: PEACE WALKER HD EDITION,2011-01-01,Action,0.0,0.0,0.15,0.0,0.15
1687,METAL GEAR SOLID: PORTABLE OPS,2006-01-01,Action,0.38,0.35,0.38,0.09,1.19
2946,METAL GEAR SOLID: PORTABLE OPS PLUS,2007-01-01,Action,0.26,0.01,0.26,0.17,0.69
5028,METAL GEAR SOLID: SNAKE EATER 3D,2012-01-01,Action,0.15,0.11,0.1,0.02,0.38
12464,METAL GEAR SOLID: SOCIAL OPS,2002-01-01,Action,0.03,0.02,0.0,0.01,0.06
4227,METAL GEAR SOLID: THE ESSENTIAL COLLECTION,2007-01-01,Adventure,0.23,0.18,0.0,0.06,0.46
14216,METAL GEAR SOLID: THE ESSENTIAL COLLECTION (JP SALES),2007-01-01,Adventure,0.0,0.0,0.03,0.0,0.03
4917,METAL GEAR SOLID: THE LEGACY COLLECTION,2013-01-01,Adventure,0.31,0.01,0.03,0.05,0.39
4224,METAL GEAR SOLID: THE TWIN SNAKES,2004-01-01,Action,0.3,0.08,0.07,0.01,0.47
13113,METAL MAX 2 RELOADED,2011-01-01,Role-Playing,0.0,0.0,0.05,0.0,0.05
9534,METAL MAX 3,2010-01-01,Role-Playing,0.0,0.0,0.13,0.0,0.13
9534,METAL MAX 3,2010-01-01,Role-Playing,0.0,0.0,0.13,0.0,0.13
12604,METAL MAX 4: GEKKOU NO DIVA,2013-01-01,Role-Playing,0.0,0.0,0.06,0.0,0.06
13724,METAL MAX RETURNS,1995-01-01,Role-Playing,0.0,0.0,0.04,0.0,0.04
14842,METAL SAGA,2005-01-01,Role-Playing,0.01,0.01,0.0,0.0,0.03
14685,METAL SAGA: HAGANE NO KISETSU,2006-01-01,Role-Playing,0.0,0.0,0.03,0.0,0.03
10447,METAL SLUG 3,2004-01-01,Shooter,0.08,0.02,0.0,0.0,0.1
8993,METAL SLUG 7,2008-01-01,Shooter,0.13,0.0,0.01,0.01,0.15
11352,METAL SLUG ADVANCE,2004-01-01,Shooter,0.06,0.02,0.0,0.0,0.08
10980,METAL SLUG X,2001-01-01,Shooter,0.05,0.03,0.0,0.01,0.09
13800,METAL SLUG XX,2009-01-01,Shooter,0.03,0.0,0.0,0.0,0.04
6980,METEOS,2005-01-01,Puzzle,0.15,0.01,0.06,0.01,0.23
6980,METEOS,2005-01-01,Puzzle,0.15,0.01,0.06,0.01,0.23
13751,METEOS: DISNEY MAGIC,2007-01-01,Puzzle,0.01,0.02,0.0,0.0,0.04
10522,METRO 2033,2011-01-01,Misc,0.22,0.43,0.03,0.1,0.79
10522,METRO 2033,2011-01-01,Misc,0.22,0.43,0.03,0.1,0.79
549,METROID,1986-01-01,Action,1.33,0.31,1.04,0.05,2.73
1083,METROID FUSION,2002-01-01,Action,1.18,0.27,0.17,0.06,1.68
989,METROID II: RETURN OF SAMUS,1991-01-01,Adventure,0.85,0.31,0.56,0.04,1.76
520,METROID PRIME,2002-01-01,Shooter,1.96,0.67,0.1,0.09,2.82
1478,METROID PRIME 2: ECHOES,2004-01-01,Shooter,0.87,0.35,0.07,0.04,1.33
957,METROID PRIME 3: CORRUPTION,2007-01-01,Shooter,0.91,0.74,0.07,0.09,1.82
2634,METROID PRIME HUNTERS,2006-01-01,Shooter,0.58,0.04,0.11,0.06,0.78
6603,METROID PRIME PINBALL,2005-01-01,Misc,0.21,0.0,0.02,0.02,0.26
14304,METROID PRIME: FEDERATION FORCE,2016-01-01,Action,0.02,0.01,0.01,0.0,0.03
3216,METROID PRIME: TRILOGY,2009-01-01,Shooter,0.43,0.05,0.0,0.14,0.63
1376,METROID: OTHER M,2010-01-01,Action,0.87,0.31,0.13,0.1,1.41
2476,METROID: ZERO MISSION,2004-01-01,Adventure,0.6,0.22,0.0,0.01,0.84
11250,METROPOLISMANIA,2001-01-01,Strategy,0.04,0.03,0.0,0.01,0.09
16590,MEZASE!! TSURI MASTER DS,2009-01-01,Sports,0.0,0.0,0.01,0.0,0.01
11989,MIA HAMM SOCCER 64,2000-01-01,Sports,0.06,0.01,0.0,0.0,0.07
10474,MIAMI LAW,2009-01-01,Adventure,0.1,0.0,0.0,0.01,0.1
11335,MIAMI NIGHTS: SINGLES IN THE CITY,2008-01-01,Simulation,0.08,0.0,0.0,0.01,0.08
11335,MIAMI NIGHTS: SINGLES IN THE CITY,2008-01-01,Simulation,0.08,0.0,0.0,0.01,0.08
12279,MIAMI VICE: THE GAME,2006-01-01,Shooter,0.06,0.0,0.0,0.0,0.06
8391,MICHAEL JACKSON: THE EXPERIENCE 3D,2011-01-01,Misc,0.13,0.03,0.0,0.01,0.17
10241,MICHAEL PHELPS: PUSH THE LIMIT,2011-01-01,Sports,0.09,0.01,0.0,0.01,0.11
3362,MICKEY'S SPEEDWAY USA,2000-01-01,Racing,0.37,0.08,0.14,0.01,0.6
10471,MICKEY'S SPEEDWAY USA (WEEKLY JP SALES),2000-01-01,Racing,0.0,0.0,0.1,0.0,0.1
9180,MICRO MACHINES,2002-01-01,Racing,0.07,0.05,0.0,0.02,0.14
9154,MICRO MACHINES 64 TURBO,1999-01-01,Racing,0.11,0.03,0.0,0.0,0.14
10677,MICRO MACHINES V3,1997-01-01,Racing,0.06,0.04,0.0,0.01,0.1
195,MICROSOFT FLIGHT SIMULATOR,1996-01-01,Simulation,3.22,1.69,0.0,0.2,5.12
11974,MICROSOFT FLIGHT SIMULATOR 2004: A CENTURY OF FLIGHT,2003-01-01,Simulation,0.0,0.06,0.0,0.01,0.07
4550,MICROSOFT FLIGHT SIMULATOR X,2006-01-01,Simulation,0.02,0.34,0.0,0.07,0.43
13023,MICROSOFT FLIGHT SIMULATOR X ACCELERATION EXPANSION PACK,2007-01-01,Simulation,0.0,0.04,0.0,0.01,0.05
13331,MICROSOFT TRAIN SIMULATOR,2001-01-01,Simulation,0.0,0.04,0.0,0.01,0.05
13331,MICROSOFT TRAIN SIMULATOR,2001-01-01,Simulation,0.0,0.04,0.0,0.01,0.05
14087,MIDDLE-EARTH: SHADOW OF MORDOR,2006-01-01,Adventure,2.33,2.65,0.07,0.8200000000000001,5.8500000000000005
14087,MIDDLE-EARTH: SHADOW OF MORDOR,2006-01-01,Adventure,2.33,2.65,0.07,0.8200000000000001,5.8500000000000005
3121,MIDNIGHT CLUB 3: DUB EDITION,2005-01-01,Role-Playing,2.26,1.32,0.0,0.8200000000000001,4.4
3121,MIDNIGHT CLUB 3: DUB EDITION,2005-01-01,Role-Playing,2.26,1.32,0.0,0.8200000000000001,4.4
1539,MIDNIGHT CLUB 3: DUB EDITION (AMERICA WEEKLY SALES),2005-01-01,Racing,1.22,0.05,0.0,0.01,1.29
9278,MIDNIGHT CLUB 3: DUB EDITION REMIX,2009-01-01,Role-Playing,1.12,0.08,0.0,0.17,1.36
9278,MIDNIGHT CLUB 3: DUB EDITION REMIX,2009-01-01,Role-Playing,1.12,0.08,0.0,0.17,1.36
4932,MIDNIGHT CLUB II,1999-01-01,Sports,1.67,0.35,0.0,0.26,2.28
4932,MIDNIGHT CLUB II,1999-01-01,Sports,1.67,0.35,0.0,0.26,2.28
2098,MIDNIGHT CLUB: LA REMIX,2008-01-01,Racing,0.52,0.28,0.0,0.19,0.99
4710,MIDNIGHT CLUB: STREET RACING,2010-01-01,Fighting,2.34,0.6,0.02,0.15000000000000002,3.11
3955,MIDNIGHT MAGIC,1983-01-01,Action,0.47,0.03,0.0,0.01,0.5
11207,MIDNIGHT PLAY! PACK,2008-01-01,Misc,0.08,0.0,0.0,0.01,0.09
11207,MIDNIGHT PLAY! PACK,2008-01-01,Misc,0.08,0.0,0.0,0.01,0.09
5826,MIDTOWN MADNESS 3,2003-01-01,Racing,0.23,0.07,0.0,0.01,0.3
14298,MIDWAY ARCADE TREASURES,2006-01-01,Misc,1.1800000000000002,0.67,0.0,0.2,2.06
14298,MIDWAY ARCADE TREASURES,2006-01-01,Misc,1.1800000000000002,0.67,0.0,0.2,2.06
6826,MIDWAY ARCADE TREASURES: EXTENDED PLAY,2005-01-01,Misc,0.21,0.01,0.0,0.02,0.24
2202,MIDWAY PRESENTS ARCADE'S GREATEST HITS: THE ATARI COLLECTION 1,1996-01-01,Misc,0.52,0.36,0.0,0.06,0.94
6669,MIDWAY'S GREATEST ARCADE HITS,2001-01-01,Misc,0.18,0.07,0.0,0.0,0.25
